company_name,bike_id,lat,lon,vehicle_type,is_reserved,is_disabled,time
Bird,7c0a0d3d-6b02-4abe-b37e-bc067786ee78,38.88996505,-77.01505279999999,scooter,0,0,2022-09-23T17:11:23Z
Bird,bf918256-e4c6-47f0-9c48-eb459d836fc5,38.876605983333334,-77.00624085,scooter,0,0,2022-09-23T17:11:23Z
Bird,4f4202f5-3ebd-49d9-b2dc-8bfe280e40dc,38.89221955,-77.01712036666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,6e0647da-3145-4621-8345-8b03a8dda0ae,38.937183383333334,-77.03276061666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,f457f58f-65ae-44e6-b2e5-731fad6280ec,38.90262985,-77.01997374999999,scooter,0,0,2022-09-23T17:11:23Z
Bird,68aa2482-44a1-439e-b5b5-f52239675f74,38.89225016666667,-77.01719150000001,scooter,0,0,2022-09-23T17:11:23Z
Bird,c0dd0062-446f-4488-b670-80385b38f7c9,38.89804076666667,-77.01094818333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,92080132-e15b-40f9-bf28-d6dd9d604674,38.8899498,-77.01506041666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,96e2585b-6308-4c93-83b4-10e6440b6984,38.90971375,-77.00767516666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,8580c535-0a42-4afe-adcf-bfa9c9718fd9,38.892218166666666,-77.01730433333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,b24fa3bd-85b2-4dbe-b537-b9be4f616cda,38.8860321,-77.04511261666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,4cdcc7ca-9e72-46f0-8a9c-b8263c8eef2f,38.893436433333335,-77.01230621666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,9fd531e0-a932-4739-a5b1-66a7d663e205,38.88741683333333,-77.01972198333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,6ce69bcb-5b6d-42a4-8aee-fbfc44bf1cb2,38.89339828333333,-77.01232146666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,f75d5700-bf1c-47d6-bdea-62e10a52bcab,38.891784666666666,-77.01571655,scooter,0,0,2022-09-23T17:11:23Z
Bird,69bd1e98-4e01-462a-862e-ff0903afaa46,38.90078353333333,-77.0186081,scooter,0,0,2022-09-23T17:11:23Z
Bird,bcb3440d-5acf-4075-bfb0-3b835bb13f00,38.8981018,-77.01081848333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,672481c1-3d9d-4fbf-88c4-2de3cb6df485,38.89173888333333,-77.01564026666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,19ccd70f-2c40-4899-af72-46cc454eaf91,38.90165328333333,-77.0204773,scooter,0,0,2022-09-23T17:11:23Z
Bird,ed4dcb38-61e9-4b50-b87f-4783908fc5ca,38.932621000000005,-76.9977417,scooter,0,0,2022-09-23T17:11:23Z
Bird,5cf8813a-052c-4216-98a5-99e6218988ec,38.89225388333333,-77.01738738333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,9b5a8f8b-f0a3-42bf-84d9-c14b05c2d517,38.944429166666666,-77.06356866666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,8e752a86-de86-4f52-a2e1-b589049b4601,38.8950386,-77.00313568333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,f29e1996-e087-4507-a9e9-9b9107d0c9b0,38.907267166666664,-77.02990433333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,f4412ae6-b9f3-4467-92cd-052545efab87,38.901515966666665,-77.02003478333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,3fc8c2be-3125-44c0-b08f-eb92bfda2335,38.8955307,-77.03952026666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,a25555e4-8971-4dd0-9195-7f53b2cf7cae,38.898624416666664,-77.03950499999999,scooter,0,0,2022-09-23T17:11:23Z
Bird,b3a776f7-7128-4a76-b5da-73202ce5e293,38.88747733333333,-77.02901616666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,c1321423-ee1b-4e50-8b16-6ef90103b3b5,38.890518183333334,-77.01970673333334,scooter,0,1,2022-09-23T17:11:23Z
Bird,c1f04c12-f318-44b0-a3cd-8602c9714f88,38.90567398333334,-77.04859925000001,scooter,0,0,2022-09-23T17:11:23Z
Bird,e0e347ca-7f03-4458-acac-97df20341871,38.920001983333336,-77.0317154,scooter,0,0,2022-09-23T17:11:23Z
Bird,0d1f2f80-6a12-40e6-8de8-d89523359533,38.888393400000005,-77.04907226666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,cbb40aaa-9df1-49a8-a85f-8ff635a79a6b,38.90140916666667,-77.04196266666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,221e645b-cbdf-40a7-947f-2588e9ecb9fd,38.90766143333334,-77.00395203333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,c0e65746-9c07-433f-b836-4f8edf14f6e8,38.90142933333333,-77.04195166666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,a6387f8a-499f-45f8-9568-496609421d04,38.90125656666667,-77.04055023333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,239293c7-8636-455a-9279-617beefce8a0,38.87842941666667,-77.00490570000001,scooter,0,0,2022-09-23T17:11:23Z
Bird,53c4387a-d67c-40a3-b11e-010c03dd4ca5,38.90880585,-77.04323578333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,854b62f1-4892-4a6b-abef-a268b416bcbd,38.88841248333333,-77.04904175,scooter,0,0,2022-09-23T17:11:23Z
Bird,9cab47e4-fda6-4480-a6b2-c3e98f992d11,38.93497848333333,-77.02407073333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,55ab6a9f-7d00-4035-9747-73a191b5b250,38.91679763333333,-77.03688811666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,ba7b8ab9-330b-48f9-8014-dd95b3653a63,38.896137233333334,-77.04428863333332,scooter,0,0,2022-09-23T17:11:23Z
Bird,d439eae8-f072-452d-8e79-2643e973600e,38.8762703,-77.00881958333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,5b2eb7b3-3265-48d1-be78-50a0a7490fc8,38.909729,-77.04151916666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,09beb2bb-589c-457e-b241-df86eb3f524d,38.90880585,-77.04327393333332,scooter,0,0,2022-09-23T17:11:23Z
Bird,56c86cb3-9178-4c50-b50e-12126be9f9ba,38.87756728333333,-77.02005768333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,a9bbab58-1923-485a-a76b-867a4709a03d,38.895565033333334,-77.03954315,scooter,0,0,2022-09-23T17:11:23Z
Bird,edd2f702-1daf-4184-906c-6a579c6fe797,38.8874321,-77.02784728333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,4bde4aff-8cc6-43ec-9659-643c6183bce9,38.91610336666667,-77.04501343333332,scooter,0,0,2022-09-23T17:11:23Z
Bird,e39fe151-56bd-436a-91c8-148bdbb09806,38.896324150000005,-77.03951263333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,36672a7d-a814-4553-8e82-4ac9e5fc2610,38.90067673333333,-77.05427551666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,a92d0536-bab8-4aa1-8d5a-3202d0b5f340,38.90156173333333,-77.02022551666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,55faca1a-3255-4c08-9472-2e90c3c15377,38.89194869999999,-77.03335571666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,e4cdb4d0-9ca6-4b1f-9fbd-33fd8a8cc115,38.887424466666666,-77.02843475,scooter,0,0,2022-09-23T17:11:23Z
Bird,3064fd22-866b-496a-8920-93cc3a5ee79f,38.89194869999999,-77.0333786,scooter,0,0,2022-09-23T17:11:23Z
Bird,3880f093-b13a-45aa-94bf-5cb130b1f524,38.90505218333333,-77.04104615,scooter,0,1,2022-09-23T17:11:23Z
Bird,acea07d4-52b8-4921-86c6-654f4dd302bf,38.90056991666667,-77.01866150000001,scooter,0,1,2022-09-23T17:11:23Z
Bird,436b21a2-22ef-44fe-8acf-f61da9d66a0f,38.88773483333333,-77.015029,scooter,0,0,2022-09-23T17:11:23Z
Bird,3f48c879-c461-49b3-9496-07e4cd21f642,38.87646866666667,-77.00757598333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,78cddcc1-dfc7-422b-9125-21f495052ea4,38.8875122,-77.03148651666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,5d9dbd30-0dfa-4bf7-8db4-3c1606b4668d,38.8865242,-77.03391266666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,d5f784dd-12c7-4898-b81e-1d644897423f,38.88654708333333,-77.03390503333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,b2f2a42d-b0c6-4785-ab02-c8ba3e811886,38.90561295,-77.0298233,scooter,0,0,2022-09-23T17:11:23Z
Bird,7dfc5b28-6d97-414b-8e93-b20bbe9b7db2,38.90615845,-77.00373076666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,dfc7f06e-ff8e-43db-b3b3-bda9336f84a5,38.87848016666667,-77.00490666666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,4a34fe74-e1e5-4263-bccb-3dd69f67e641,38.90378188333333,-77.04026795,scooter,0,0,2022-09-23T17:11:23Z
Bird,ccfb7eeb-a0d9-4f15-8e74-944a923859f7,38.915279383333335,-77.0319748,scooter,0,0,2022-09-23T17:11:23Z
Bird,dba980e2-6ab8-4bfb-b8f7-ee61078b4b94,38.90051651666667,-77.0007019,scooter,0,0,2022-09-23T17:11:23Z
Bird,150f103a-0aad-4791-b66f-439aca341487,38.90148545,-77.04097748333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,2481363f-3d2d-48af-9b24-61d56dd01fc3,38.87626648333333,-77.00887298333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,6e2f819a-51c2-47fd-9994-cda3ac2248f8,38.89801025,-77.00657653333333,scooter,0,1,2022-09-23T17:11:23Z
Bird,dd67d5a9-9494-4813-a8bc-5b42bd69e632,38.917305000000006,-77.06837463333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,70bd246f-422e-45ad-991a-7640de61e9cd,38.9170227,-77.0334549,scooter,0,0,2022-09-23T17:11:23Z
Bird,49cce267-182b-4466-8a6f-2f58164a9d73,38.91192626666667,-77.00215148333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,33c89b7c-aefc-4034-b28f-a9b440f0df26,38.90158843333334,-77.02016448333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,fb631096-ceb5-4a58-8240-efaf8973cd2b,38.89948655,-77.02010345000001,scooter,0,0,2022-09-23T17:11:23Z
Bird,2991d95a-7ba4-49f9-8da1-8c657f376169,38.916863166666666,-77.04146416666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,e99a23b0-72bd-4a20-a542-356a738e9948,38.90026473333333,-77.01990508333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,db1c3271-4be7-46e1-bb99-52f43149b6eb,38.902254,-77.02208883333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,e8f5e904-294b-4aec-b3b3-3b4a3a0ed959,38.90163421666667,-77.02025605,scooter,0,0,2022-09-23T17:11:23Z
Bird,8b21ff24-0a1a-432d-9eb1-88a14977dbe6,38.8983612,-77.03025818333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,535cf92f-721b-4954-aabd-8f2470f305c8,38.89828733333333,-77.04828266666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,2ddee47f-6274-4188-b33e-244b31fe0e00,38.88817983333333,-77.01494766666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,f8318e10-f0fb-4164-949d-ce08b34809cd,38.876326166666665,-77.00885,scooter,0,0,2022-09-23T17:11:23Z
Bird,ca86f93b-00c5-466a-8dd7-8a309b247c5f,38.89834976666667,-77.03041076666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,a1230b63-6f96-4736-95f6-cd06d331d080,38.887533833333336,-77.01189433333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,e0ebc53a-7870-47be-b5c4-2b4dbda67999,38.8624878,-76.99616241666666,scooter,0,1,2022-09-23T17:11:23Z
Bird,7f05a5fa-98ca-4c3a-8972-94dbcc3da115,38.87845216666666,-77.0049145,scooter,0,0,2022-09-23T17:11:23Z
Bird,9d0b0a62-eff0-41ff-b917-4d18ce27cdf6,38.8997879,-77.02586365,scooter,0,0,2022-09-23T17:11:23Z
Bird,c10cb808-df1a-4d62-84b1-769dd4f72822,38.916847233333336,-77.04145050000001,scooter,0,0,2022-09-23T17:11:23Z
Bird,85fe1b34-6e19-4651-96b9-695b59950d68,38.884904166666665,-77.03462066666665,scooter,0,0,2022-09-23T17:11:23Z
Bird,3543f095-7123-4ff9-9dab-101a26265756,38.909122466666666,-77.03651428333333,scooter,0,1,2022-09-23T17:11:23Z
Bird,2069cb10-ea93-432a-9910-8ac2fc2b4996,38.902797699999994,-77.03640746666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,8863f463-02a9-41a3-9995-b42ad6052d55,38.87690353333333,-77.00437165,scooter,0,0,2022-09-23T17:11:23Z
Bird,d03ff246-9e02-4263-951a-a5e164587a0d,38.892501833333334,-77.03219605,scooter,0,0,2022-09-23T17:11:23Z
Bird,b50a0501-7956-4f9b-a8f3-aaf1deb17515,38.90282058333333,-77.03642273333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,8894cb47-bf5f-4152-81f1-392df42feb17,38.88818666666667,-77.01494899999999,scooter,0,0,2022-09-23T17:11:23Z
Bird,31f169b4-c35b-4da7-91a2-45f48225456b,38.88623046666667,-77.03201293333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,3ed85a44-8b5b-47c1-b541-1865373087d3,38.87944866666667,-77.00886933333332,scooter,0,0,2022-09-23T17:11:23Z
Bird,28bd8003-0bd6-4715-b0db-e2ab551f8555,38.921005666666666,-77.02199766666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,db91ee91-df74-4632-b872-68718acbd556,38.89036178333333,-77.02980041666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,ec8189c3-9bc4-4b5d-af29-378830c992b8,38.892173766666666,-77.03986358333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,f69876bc-0f6c-46c1-904f-af12b76f856f,38.873374166666665,-77.00924916666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,5e6155a8-078d-4b11-afe0-5dd8637b8322,38.89197921666666,-77.03344726666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,3c23856f-2aeb-476f-8201-93681a68f7cb,38.89848708333333,-77.02796936666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,a848743c-7897-4068-ad8d-39f51fdf6b3e,38.90571213333333,-77.04602813333332,scooter,0,0,2022-09-23T17:11:23Z
Bird,2c259828-02a5-48d0-bc0d-cf9eb810eae0,38.91724395000001,-77.06847381666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,8409d18e-07ad-4dbe-8ddc-b52c7e30949c,38.8763815,-77.00835883333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,2dceaee3-3ca6-401c-bc20-759f05d19c2f,38.89860916666667,-77.03946685,scooter,0,0,2022-09-23T17:11:23Z
Bird,935a852c-9a7d-41d0-89a4-3d2ff09cfdcb,38.93815995,-77.02404785,scooter,0,0,2022-09-23T17:11:23Z
Bird,c29e5d23-bf71-49b1-9064-10ec5c90ed67,38.94404766666666,-77.06358266666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,825e11cb-fe4b-4194-8aad-0a31bbfc44bf,38.9078331,-77.00770568333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,6f84469d-57dd-4c93-badd-dba7be4bf0c7,38.907253266666665,-77.00061798333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,c80c177e-c7bf-449b-8278-aead61f1edcc,38.910490333333335,-77.03184666666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,6702ae4e-78d5-43a3-9fae-867417780b5e,38.87849966666667,-77.00487516666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,cfe0aa45-00ef-4834-900b-69dc5ec2b4c1,38.910514166666665,-77.03180116666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,8abd1aff-9ca6-4741-9873-f74da37de287,38.89189966666667,-77.03378966666668,scooter,0,0,2022-09-23T17:11:23Z
Bird,1f08f608-80b7-4aa2-968e-c41d521042ca,38.87363051666667,-77.00908661666668,scooter,0,0,2022-09-23T17:11:23Z
Bird,5a6b0d48-53e1-4c13-a72e-61d03384b821,38.901474,-77.01998901666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,a4b14bf4-7cb4-468c-a47a-12ead97bb327,38.877271,-77.00359883333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,33cfeb27-5ee3-43cf-8fc3-2d1ed5bba5a8,38.90919876666667,-77.06439971666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,a7f5e8a5-29db-4acf-9b15-eff55c7dcabc,38.91843795,-77.04780578333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,a80e0876-0f9b-4c5c-a011-90c13a8ca20d,38.89646148333333,-77.03327941666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,db4d3173-8d8c-4850-8836-8413b7aaf0ee,38.90903855,-77.00289916666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,1352a4bf-c570-469c-9538-b0b37452803a,38.90462816666666,-77.06608083333334,scooter,0,1,2022-09-23T17:11:23Z
Bird,c0eb7b64-93a6-4b8f-adc7-f00bd811f487,38.89646866666667,-77.033312,scooter,0,0,2022-09-23T17:11:23Z
Bird,3a4a69fb-9022-4929-be2a-19978f4638aa,38.88839599999999,-77.0490555,scooter,0,0,2022-09-23T17:11:23Z
Bird,f5bd9a32-f12c-4905-af32-1aa49c9e2a1f,38.888392999999994,-77.04909233333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,3a37bd56-86f9-4cf0-9645-01229a912d0f,38.8962555,-77.03958893333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,84175a13-0a8b-4d08-b58d-830029890937,38.89865111666666,-77.03945159999999,scooter,0,0,2022-09-23T17:11:23Z
Bird,b4f6b74e-4c1f-488a-a88d-31a98c84dec4,38.89810943333334,-77.01990508333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,0bee126c-ae08-4266-9a38-dce44028d798,38.892856599999995,-77.01354979999999,scooter,0,0,2022-09-23T17:11:23Z
Bird,c9c4abf5-fb3a-4fb4-b7bb-4b36e3ec490c,38.87879181666666,-77.02322388333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,64e051bc-db5b-4dcb-848c-b717cda470bd,38.89290616666666,-77.01357133333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,da6616df-3edf-4c6a-b878-4df8540e336e,38.892931,-77.01357533333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,d73bcc30-8d73-40e6-a3d4-aeaeb8f0b29a,38.90417633333333,-77.03299183333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,aba1f8c4-258b-4484-974d-5ad901585b87,38.88746866666667,-77.02902333333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,2a78199c-5a5b-424c-acf4-ca4bcf25ae6f,38.90032578333333,-77.0508194,scooter,0,0,2022-09-23T17:11:23Z
Bird,32c85480-2fdb-4029-8d50-432cf864f962,38.8997345,-77.03181458333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,2229c0e8-f3f6-4e01-8888-bf912e1a1707,38.906116483333335,-77.0590744,scooter,0,0,2022-09-23T17:11:23Z
Bird,a688aa2c-17e3-4457-8f88-5b61a11336c0,38.8960955,-77.04463416666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,4a5ba71b-1331-45a6-891e-ce77f0bb5cb2,38.900675166666666,-77.046157,scooter,0,0,2022-09-23T17:11:23Z
Bird,c4e354a8-2ef6-4526-a170-86143bb32d19,38.900703433333334,-77.04494476666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,61cfea3a-05a3-4b22-b966-7e6454b11f3d,38.9056778,-77.02965545,scooter,0,0,2022-09-23T17:11:23Z
Bird,f5f68350-cee3-455f-9a8b-8e1cb067462e,38.89192783333333,-77.02609433333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,821bd4f5-6662-4c22-9197-d92b18b02723,38.89197158333333,-77.02613068333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,5c62604b-38d4-46e3-8642-430f0034ea4c,38.88873671666667,-77.04882049999999,scooter,0,0,2022-09-23T17:11:23Z
Bird,c8eef38c-dba2-4371-bd5f-01e5294b454e,38.89759063333334,-77.00957488333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,36eadb2f-8f1b-4cce-aba9-b3103e314472,38.91049683333333,-77.02683783333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,5ee6c148-7c5f-4765-9bb4-b552170c16fd,38.90748596666666,-77.00104523333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,a5b874af-25c0-4b89-af82-69efdbbfd3c7,38.89628033333334,-77.03957733333333,scooter,0,1,2022-09-23T17:11:23Z
Bird,a03f17c4-465d-4c33-ac2d-3fc5872aa4e0,38.91708683333333,-77.03864466666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,c6cff318-b7a7-4837-b788-23a175795b75,38.91051,-77.02683833333334,scooter,0,0,2022-09-23T17:11:23Z
Bird,47d12846-879b-4666-854a-4d5c47d315d4,38.886365833333336,-77.01682033333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,4bf66437-8c56-4aa5-b7b8-cd0c1e1485d7,38.88638686666666,-77.02136229999999,scooter,0,0,2022-09-23T17:11:23Z
Bird,89a4900b-fd34-4b16-a511-95b690259b1c,38.89328385,-77.01990508333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,335ba8af-f144-40e3-ad97-08611aef3453,38.90522003333333,-77.0689621,scooter,0,0,2022-09-23T17:11:23Z
Bird,252ef835-05e9-4951-8fd1-20a9b086de1e,38.901519783333335,-77.0199585,scooter,0,0,2022-09-23T17:11:23Z
Bird,a66f1c96-eff9-4d17-a30b-a57fd35316a2,38.91765595,-77.02316285,scooter,0,0,2022-09-23T17:11:23Z
Bird,4144f044-a0a4-482b-a209-a8ff41985993,38.91553116666667,-77.01197051666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,fc3ee918-49ee-4dec-a1f8-2fca237edeb1,38.94760895,-77.01696015,scooter,0,0,2022-09-23T17:11:23Z
Bird,9cc1529b-9088-4d4c-a4bc-69930e918ae5,38.917053216666666,-77.03355408333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,973954b8-e536-4313-9b44-a8d4302ccfc1,38.89043426666667,-77.02572631666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,04e4a48a-aeff-48af-8973-ad0c16a4b6e8,38.898029333333334,-77.03945923333335,scooter,0,0,2022-09-23T17:11:23Z
Bird,bf4c93c3-166c-4d5c-880f-aa930598d51f,38.91022491666667,-77.03446198333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,88a1db24-f743-4a7a-9400-7fa3e7c26d7c,38.876464850000005,-77.00830841666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,391e402c-5d3f-4059-a6a2-a1ed701ac654,38.894980333333336,-77.01224466666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,72d70f00-7d89-4196-a29a-407ec9223e57,38.915458683333334,-77.04459381666668,scooter,0,0,2022-09-23T17:11:23Z
Bird,68d456d2-ea07-40fc-9f1f-75b84135588c,38.89713668333333,-77.02274323333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,aea277d2-0c34-45bd-a8f8-ac5021308e74,38.948452,-77.02236175,scooter,0,0,2022-09-23T17:11:23Z
Bird,8263b441-2cd7-493e-9cbc-abaafea9c0be,38.93579865,-77.03656768333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,6e6e7d5a-63b4-41c3-97b5-8644b47a4e38,38.88489151666667,-77.03471375000001,scooter,0,0,2022-09-23T17:11:23Z
Bird,c0bfa08b-e523-4042-abd8-f615ecdf50a0,38.90533065,-77.05931855,scooter,0,0,2022-09-23T17:11:23Z
Bird,1f4cfea7-897f-48a4-a53c-c885e3d883d3,38.9027214,-77.01953125,scooter,0,0,2022-09-23T17:11:23Z
Bird,f63babcf-cf13-42ec-ae3b-20f765c9d782,38.90096583333333,-77.02219816666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,23481424-c990-4c96-b053-109f29f396b1,38.88891983333333,-77.02430724999999,scooter,0,0,2022-09-23T17:11:23Z
Bird,7e08cbcc-4b89-4b9e-aec2-2d504791613b,38.916183466666666,-77.04590606666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,d07470b4-dc37-4de2-a22b-a66a5e8aafe4,38.90849685,-76.99803161666667,scooter,0,0,2022-09-23T17:11:23Z
Bird,8b8082b2-9e74-45c8-8963-13f0489efa89,38.90065216666667,-77.04528383333333,scooter,0,0,2022-09-23T17:11:23Z
Bird,0359966f-505d-4a39-a39a-c2501bb6d71d,38.91403198333333,-77.03178405,scooter,0,0,2022-09-23T17:11:23Z
Bird,a95ecdc7-5610-4c96-96c8-294f065a5719,38.91677856666667,-77.041893,scooter,0,0,2022-09-23T17:11:23Z
Bird,10400533-e5d2-4141-9249-e3a279f69048,38.904098516666664,-77.04860686666666,scooter,0,0,2022-09-23T17:11:23Z
Bird,a4168f09-c9ee-4197-9994-97f51be7ec72,38.9132485,-77.04535899999999,scooter,0,0,2022-09-23T17:11:23Z
Bird,edbd5566-a554-435c-b66e-a1a5a1114ae9,38.88903045,-77.01203155,scooter,0,1,2022-09-23T17:11:23Z
